apk,category,violation_type,is_violation,config1,config2,aql_timer,ast_changes,bad_aql_runs_binary,bad_aql_runs_hdd,bad_compile_runs_binary,bad_compile_runs_hdd,binary_timer,compile_timer,end_line_count,good_aql_runs_binary,good_aql_runs_hdd,good_compile_runs_binary,good_compile_runs_hdd,hdd_timer,jdeps_timer,method_timer,program_timer,rejected_changes,setup_timer,start_line_count,time_bad_aql_runs_binary,time_bad_aql_runs_hdd,time_bad_compile_runs_binary,time_bad_compile_runs_hdd,time_good_aql_runs_binary,time_good_aql_runs_hdd,time_good_compile_runs_binary,time_good_compile_runs_hdd,total_rotations
Button1,Callbacks,TRUE,TRUE,261344c792f6dba326380a7e5a124103,b56f9eba0516716301bb7f157e21dcfa,0,17,0,5,0,10,21,0,20,0,2,0,7,378,3,0,417,24,17,22,0,44,0,218,0,19,0,94,2
ServiceEventSequence3,Lifecycle,TRUE,TRUE,710aa5265c13ae4bad533ccb30798a01,b6e0326d94af6e730acbedd03ff773f7,0,56,2,29,0,25,127,0,84,0,0,2,29,1590,3,0,1737,87,19,84,26,379,0,516,0,0,84,692,1
ApplicationLifecycle1,Lifecycle,TRUE,TRUE,de67f959377c84f91410206a10b57495,22562e10e3112e5c53f176bb1d80413c,0,18,1,2,0,10,112,0,22,2,3,3,5,414,3,0,549,18,22,29,10,22,0,228,21,33,63,130,2
ImplicitFlow1,ImplicitFlows,TRUE,TRUE,a838a81a7ff63391bcfe03253fc27b8e,e5613aad75bc3bad53f848ba14482c54,0,52,0,18,0,32,62,0,65,0,2,0,20,2994,3,0,3100,87,42,71,0,200,0,1642,0,21,0,1128,2
ActivityLifecycle3,Lifecycle,TRUE,TRUE,95682e3ba9ce7d830b6f14564a4124f8,00df5dcb7fef4d77dc4e2a6f0a2056f4,0,14,0,0,0,13,28,0,18,0,1,0,1,263,3,0,372,16,80,23,0,0,0,242,0,10,0,10,2
StartProcessWithSecret1,GeneralJava,TRUE,TRUE,691c8aee3c8122ba7071c39842bf3a89,9e71d1dbb7f99254dd5f81811f612f41,0,11,0,3,0,7,42,0,16,0,1,0,4,295,3,0,357,16,18,18,0,31,0,144,0,12,0,106,2
StringPatternMatching1,GeneralJava,TRUE,TRUE,3b2fa3b6cabf78f17a288ce1c8f84595,1ef9d1d10bc982ab49d3b8eaf4409c05,0,19,0,1,0,16,25,0,19,0,2,0,3,512,4,0,577,29,38,21,0,9,0,416,0,22,0,63,2
UnresolvableIntent1,InterComponentCommunication,TRUE,TRUE,5cee3ef47fb0bd87bbced50593579b6d,10b650ed7579d7e98a3f384e8d1f25bc,0,28,0,10,0,18,17,0,55,0,0,0,10,745,3,0,776,45,12,55,0,126,0,375,0,0,0,242,1
LocationLeak3,Callbacks,TRUE,TRUE,3fa3ced729021dfe3f9716ed7591b7f8,c167cc6905f08070a40daaa496572761,0,43,2,11,0,26,334,0,50,2,2,4,13,2141,4,0,2530,65,55,53,22,129,0,1204,26,29,246,776,2
RegisterGlobal2,Callbacks,TRUE,TRUE,fc02225d305bbb82ba65a2fc2d31f9c2,455b5a41fee3f4d1e256727f07d3f3f7,0,17,0,5,0,8,41,0,34,1,3,1,8,551,3,0,624,19,32,50,0,50,0,293,11,34,8,171,2
MethodOverride1,Callbacks,TRUE,TRUE,691c8aee3c8122ba7071c39842bf3a89,9e71d1dbb7f99254dd5f81811f612f41,0,9,0,1,0,6,13,0,13,0,2,0,3,183,4,0,210,13,12,19,0,9,0,92,0,20,0,61,2
MultidimensionalArray1,ArraysAndLists,TRUE,TRUE,ca56131a7c713fed2a7fb88ee3d7603c,e5613aad75bc3bad53f848ba14482c54,0,18,0,3,0,14,25,0,15,0,1,0,4,446,3,0,525,37,53,17,0,31,0,291,0,12,0,110,2
StringToCharArray1,GeneralJava,TRUE,TRUE,9e71d1dbb7f99254dd5f81811f612f41,91964892620be59e2aad306477d20772,0,15,0,5,0,10,24,0,18,0,0,0,5,489,4,0,533,32,18,18,0,47,0,291,0,0,0,150,1
AnonymousClass1,Callbacks,TRUE,TRUE,8c1eb69cc117c307729ac97fd5f617a1,1ef9d1d10bc982ab49d3b8eaf4409c05,0,33,0,13,0,15,106,0,37,1,4,1,17,1861,4,0,2021,60,53,42,0,140,0,698,13,53,29,967,3
LocationLeak3,Callbacks,TRUE,TRUE,aa6415eedc031f1e31338f984e25d0cd,29ea37dd3fee251e76d512636d738ba3,0,43,2,11,0,26,248,0,50,2,2,4,13,2020,3,0,2294,65,25,53,19,127,0,1167,27,27,119,697,2
Exceptions6,GeneralJava,TRUE,TRUE,b113be2d9166c32182a638bbebda617a,00df5dcb7fef4d77dc4e2a6f0a2056f4,0,18,0,4,0,12,18,0,21,0,2,0,6,592,3,0,642,24,31,25,0,39,0,361,0,24,0,166,2
ActivityEventSequence1,Lifecycle,TRUE,TRUE,3b2fa3b6cabf78f17a288ce1c8f84595,1ef9d1d10bc982ab49d3b8eaf4409c05,0,21,0,4,0,13,26,0,17,0,4,0,8,611,3,0,660,32,22,29,0,39,0,317,0,47,0,205,2
Button2,Callbacks,TRUE,TRUE,aa6415eedc031f1e31338f984e25d0cd,29ea37dd3fee251e76d512636d738ba3,0,23,1,11,0,11,147,0,40,0,0,1,11,1220,3,0,1427,34,59,40,14,145,0,465,0,0,102,608,1
StringFormatter1,GeneralJava,TRUE,TRUE,e5613aad75bc3bad53f848ba14482c54,ca56131a7c713fed2a7fb88ee3d7603c,0,24,0,5,0,17,24,0,16,0,2,0,7,612,3,0,738,45,101,19,0,49,0,404,0,23,0,134,2
ArrayAccess2,ArraysAndLists,FALSE,TRUE,c35ed0b7f9c3d443ecacff168d0a98c6,7baaab9e231dd6adfa7d2d5ed04ed0e8,0,27,0,16,0,11,22,0,26,0,0,0,16,793,3,0,856,54,39,26,0,164,0,229,0,0,0,398,1
ActivityLifecycle4,Lifecycle,TRUE,TRUE,fc02225d305bbb82ba65a2fc2d31f9c2,455b5a41fee3f4d1e256727f07d3f3f7,0,16,0,3,0,10,17,0,18,0,3,0,6,396,3,0,435,22,21,25,0,28,0,226,0,31,0,109,2
VirtualDispatch1,GeneralJava,TRUE,TRUE,de67f959377c84f91410206a10b57495,e5613aad75bc3bad53f848ba14482c54,0,57,2,13,0,37,211,0,47,2,3,4,16,1133,3,0,1363,82,18,50,17,127,0,667,24,34,123,302,2
Clone1,GeneralJava,TRUE,TRUE,691c8aee3c8122ba7071c39842bf3a89,9e71d1dbb7f99254dd5f81811f612f41,0,18,0,3,0,14,13,0,16,0,1,0,4,447,3,0,493,37,31,18,0,27,0,320,0,11,0,89,2
RegisterGlobal2,Callbacks,TRUE,TRUE,7196205eb13a717874272a12b099976f,8c2f49cd67cbce790bfe5e2a3cf6ad87,0,17,0,5,0,8,98,0,34,1,3,1,8,365,3,0,526,19,63,50,0,50,0,148,10,34,50,130,2
SourceCodeSpecific1,GeneralJava,TRUE,TRUE,c2fb596f3658668139e936f83c2d07ad,c791204389a596fa6528cb8290cf2c9b,0,36,0,11,0,22,16,0,24,0,3,0,14,871,3,0,958,75,70,31,0,103,0,435,0,31,0,299,2
ArrayAccess2,ArraysAndLists,FALSE,TRUE,1ef9d1d10bc982ab49d3b8eaf4409c05,3b2fa3b6cabf78f17a288ce1c8f84595,0,27,0,16,0,11,15,0,26,0,0,0,16,776,4,0,810,54,19,26,0,166,0,176,0,0,0,431,1
Reflection4,Reflection,TRUE,TRUE,b3d8c0cae3a61abd4f375bf8ea78721c,dca34143f9ffc3a5317b7c3ac7df1fce,0,52,3,10,0,30,200,0,38,3,6,6,16,1215,3,0,1435,59,19,48,29,96,0,669,32,65,117,383,3
Loop2,GeneralJava,TRUE,TRUE,a838a81a7ff63391bcfe03253fc27b8e,e5613aad75bc3bad53f848ba14482c54,0,16,0,3,0,12,60,0,17,0,1,0,4,294,4,0,380,31,25,19,0,27,0,186,0,12,0,67,2
Looper1,Threading,TRUE,TRUE,3b2fa3b6cabf78f17a288ce1c8f84595,1ef9d1d10bc982ab49d3b8eaf4409c05,0,52,2,27,0,23,75,0,74,0,0,2,27,1494,3,0,1590,81,20,74,21,335,0,495,0,0,39,662,1
Loop1,GeneralJava,TRUE,TRUE,cfd95fd0a60d05e28f68af32281dcb9d,42c84347476d849c5186279326650631,0,13,0,4,0,9,73,0,18,0,0,0,4,590,4,0,699,24,34,18,0,54,0,369,0,0,0,166,1
StringFormatter1,GeneralJava,TRUE,TRUE,29ea37dd3fee251e76d512636d738ba3,9e71d1dbb7f99254dd5f81811f612f41,0,24,0,5,0,17,28,0,16,0,2,0,7,573,3,0,621,45,19,19,0,50,0,371,0,26,0,123,2
Loop2,GeneralJava,TRUE,TRUE,9e71d1dbb7f99254dd5f81811f612f41,29ea37dd3fee251e76d512636d738ba3,0,16,0,3,0,12,16,0,17,0,1,0,4,410,3,0,460,31,33,19,0,31,0,245,0,11,0,121,2
ApplicationLifecycle3,Lifecycle,TRUE,TRUE,c59167715f1aa44341707631a416c074,c428ab5f184d796b88866f07b6e2fa38,0,45,1,1,0,39,88,0,51,2,2,3,3,1028,3,0,1160,61,42,62,8,9,0,939,23,23,34,55,2
StringPatternMatching1,GeneralJava,TRUE,TRUE,ca56131a7c713fed2a7fb88ee3d7603c,22562e10e3112e5c53f176bb1d80413c,0,19,0,1,0,16,16,0,19,0,2,0,3,504,3,0,576,29,56,21,0,10,0,420,0,22,0,49,2
LocationLeak2,Callbacks,TRUE,TRUE,5c2abed233d2263f7fde277efb2c6326,c35ed0b7f9c3d443ecacff168d0a98c6,0,44,0,19,0,23,22,0,37,0,2,0,21,1171,3,0,1213,79,19,40,0,202,0,484,0,25,0,457,2
ServiceLifecycle2,Lifecycle,TRUE,TRUE,95682e3ba9ce7d830b6f14564a4124f8,00df5dcb7fef4d77dc4e2a6f0a2056f4,0,26,0,6,0,18,59,0,24,1,1,1,7,456,4,0,613,39,96,33,0,60,0,289,10,11,15,94,2
Parcel1,AndroidSpecific,TRUE,TRUE,c35ed0b7f9c3d443ecacff168d0a98c6,cfd95fd0a60d05e28f68af32281dcb9d,0,130,0,16,0,101,88,0,35,1,12,1,28,2981,3,0,3092,224,22,59,0,172,0,2052,12,141,23,612,4
View1,AndroidSpecific,TRUE,TRUE,c2fb596f3658668139e936f83c2d07ad,c791204389a596fa6528cb8290cf2c9b,0,45,1,7,0,27,124,0,32,2,8,3,15,1133,3,0,1271,70,13,45,8,63,0,714,20,87,61,265,3
PublicAPIField1,AndroidSpecific,TRUE,TRUE,691c8aee3c8122ba7071c39842bf3a89,9e71d1dbb7f99254dd5f81811f612f41,0,18,0,1,0,16,18,0,16,0,1,0,2,478,4,0,523,37,25,18,0,9,0,417,0,12,0,39,2
Obfuscation1,AndroidSpecific,TRUE,TRUE,3b2fa3b6cabf78f17a288ce1c8f84595,8c2f49cd67cbce790bfe5e2a3cf6ad87,0,16,2,5,0,9,176,0,28,0,0,2,5,872,5,0,1151,20,102,28,23,60,0,518,0,0,72,292,1
VirtualDispatch1,GeneralJava,TRUE,TRUE,691c8aee3c8122ba7071c39842bf3a89,9e71d1dbb7f99254dd5f81811f612f41,0,88,2,23,0,58,161,0,47,2,3,4,26,2130,3,0,2311,129,18,50,18,228,0,1235,24,37,84,627,3
AnonymousClass1,Callbacks,TRUE,TRUE,7c6eca5339bd43220f2e569aa96da0db,9e71d1dbb7f99254dd5f81811f612f41,0,33,0,13,0,15,125,0,37,1,4,1,17,1843,3,0,2010,60,41,42,0,140,0,770,14,55,76,875,3
UnreachableSink1,UnreachableCode,TRUE,TRUE,c59167715f1aa44341707631a416c074,c428ab5f184d796b88866f07b6e2fa38,0,13,0,1,0,10,22,0,18,0,2,0,3,262,2,0,312,19,27,20,0,8,0,175,0,21,0,55,2
DeviceId1,EmulatorDetection,TRUE,TRUE,c2fb596f3658668139e936f83c2d07ad,c791204389a596fa6528cb8290cf2c9b,0,43,0,6,0,29,60,0,21,0,8,0,14,1248,4,0,1332,72,24,34,0,55,0,820,0,84,0,286,3
Button2,Callbacks,TRUE,TRUE,4927839d0bfc64be8099aac544fbadfd,c35ed0b7f9c3d443ecacff168d0a98c6,0,28,1,8,0,15,89,0,19,0,4,1,12,1309,3,0,1451,44,51,40,12,86,0,640,0,54,41,527,3
VirtualDispatch1,GeneralJava,TRUE,TRUE,7196205eb13a717874272a12b099976f,1ef9d1d10bc982ab49d3b8eaf4409c05,0,57,2,13,0,37,142,0,47,2,3,4,16,1408,3,0,1570,82,20,50,17,126,0,775,24,37,87,466,2
Reflection7,Reflection,TRUE,TRUE,1ef9d1d10bc982ab49d3b8eaf4409c05,61394065e0e2ead6a5687d92ad360828,0,35,2,4,0,18,189,0,35,2,9,4,13,821,3,0,1045,50,34,51,17,39,0,371,21,104,107,305,2
PrivateDataLeak1,AndroidSpecific,TRUE,TRUE,5c2abed233d2263f7fde277efb2c6326,c35ed0b7f9c3d443ecacff168d0a98c6,0,109,2,24,0,76,371,0,65,2,5,4,29,5699,3,0,6115,165,44,74,23,290,0,3836,29,71,290,1499,2
PrivateDataLeak2,AndroidSpecific,TRUE,TRUE,7c6eca5339bd43220f2e569aa96da0db,9e71d1dbb7f99254dd5f81811f612f41,0,5,0,1,0,3,57,0,11,0,1,0,2,143,4,0,233,8,31,13,0,8,0,62,0,11,0,60,2
Button2,Callbacks,TRUE,TRUE,cfd95fd0a60d05e28f68af32281dcb9d,c35ed0b7f9c3d443ecacff168d0a98c6,0,23,1,11,0,11,137,0,40,0,0,1,11,1200,3,0,1426,34,87,40,15,148,0,547,0,0,63,504,1
ActivityLifecycle3,Lifecycle,TRUE,TRUE,cfd95fd0a60d05e28f68af32281dcb9d,42c84347476d849c5186279326650631,0,14,0,0,0,13,22,0,18,0,1,0,1,299,4,0,362,16,40,23,0,0,0,274,0,12,0,11,2
ServiceEventSequence1,Lifecycle,TRUE,TRUE,1ef9d1d10bc982ab49d3b8eaf4409c05,7196205eb13a717874272a12b099976f,0,50,2,23,0,25,125,0,67,0,0,2,23,1435,3,0,1579,82,17,67,24,258,0,555,0,0,71,620,1
RegisterGlobal1,Callbacks,TRUE,TRUE,4927839d0bfc64be8099aac544fbadfd,c35ed0b7f9c3d443ecacff168d0a98c6,0,59,1,10,0,43,50,0,50,0,5,1,15,1491,3,0,1558,97,15,97,10,98,0,1012,0,63,21,315,2
Button2,Callbacks,TRUE,TRUE,691c8aee3c8122ba7071c39842bf3a89,9e71d1dbb7f99254dd5f81811f612f41,0,23,1,11,0,11,75,0,40,0,0,1,11,1200,3,0,1306,34,29,40,13,147,0,576,0,0,33,475,1
Reflection1,Reflection,TRUE,TRUE,3b2fa3b6cabf78f17a288ce1c8f84595,8c2f49cd67cbce790bfe5e2a3cf6ad87,0,26,2,2,0,14,134,0,28,2,6,4,8,570,4,0,730,29,25,41,17,18,0,286,22,68,72,196,2
File1,EmulatorDetection,TRUE,TRUE,fc02225d305bbb82ba65a2fc2d31f9c2,455b5a41fee3f4d1e256727f07d3f3f7,0,111,0,11,0,91,19,0,32,0,9,0,20,2706,3,0,2743,243,17,46,0,102,0,1953,0,104,0,544,3
LocationLeak1,Callbacks,TRUE,TRUE,7c6eca5339bd43220f2e569aa96da0db,9e71d1dbb7f99254dd5f81811f612f41,0,70,0,25,0,40,88,0,38,1,4,1,29,4249,3,0,4381,111,43,43,0,286,0,2193,13,56,33,1710,3
DynamicSink1,DynamicLoading,TRUE,TRUE,a1fe8254295bdb64806f6329501bd6b7,cbbb9a50ed64e57f383246eb9c072564,0,44,2,22,0,20,119,0,56,0,0,2,22,1683,3,0,1834,66,30,56,20,239,0,676,0,0,52,765,1
Exceptions6,GeneralJava,TRUE,TRUE,b113be2d9166c32182a638bbebda617a,c167cc6905f08070a40daaa496572761,0,18,0,4,0,12,39,0,21,0,2,0,6,464,3,0,529,24,25,25,0,36,0,273,0,24,0,129,2
PrivateDataLeak1,AndroidSpecific,TRUE,TRUE,cfd95fd0a60d05e28f68af32281dcb9d,c35ed0b7f9c3d443ecacff168d0a98c6,0,99,3,37,0,58,331,0,68,0,1,3,38,5664,3,0,6029,156,33,74,38,466,0,3137,0,15,246,2042,2
Exceptions6,GeneralJava,TRUE,TRUE,95682e3ba9ce7d830b6f14564a4124f8,00df5dcb7fef4d77dc4e2a6f0a2056f4,0,18,0,4,0,12,29,0,21,0,2,0,6,416,3,0,473,24,26,25,0,39,0,241,0,21,0,112,2
FieldSensitivity3,FieldAndObjectSensitivity,TRUE,TRUE,7baaab9e231dd6adfa7d2d5ed04ed0e8,42c84347476d849c5186279326650631,0,56,1,5,0,42,114,0,25,2,6,3,11,1422,3,0,1576,86,38,35,8,51,0,993,22,70,43,305,3
RegisterGlobal1,Callbacks,TRUE,TRUE,95682e3ba9ce7d830b6f14564a4124f8,00df5dcb7fef4d77dc4e2a6f0a2056f4,0,59,1,10,0,43,81,0,50,0,5,1,15,1384,3,0,1495,97,28,97,11,101,0,880,0,56,56,344,2
Loop2,GeneralJava,TRUE,TRUE,95682e3ba9ce7d830b6f14564a4124f8,c167cc6905f08070a40daaa496572761,0,16,0,3,0,12,17,0,17,0,1,0,4,466,3,0,510,31,25,19,0,29,0,356,0,10,0,69,2
RegisterGlobal1,Callbacks,TRUE,TRUE,3b2fa3b6cabf78f17a288ce1c8f84595,1ef9d1d10bc982ab49d3b8eaf4409c05,0,59,1,10,0,43,33,0,50,0,5,1,15,1358,4,0,1409,97,16,97,9,101,0,881,0,62,8,311,2
Exceptions6,GeneralJava,TRUE,TRUE,9e71d1dbb7f99254dd5f81811f612f41,29ea37dd3fee251e76d512636d738ba3,0,24,0,7,0,16,27,0,23,0,1,0,8,684,4,0,764,32,50,25,0,72,0,365,0,11,0,234,2
EventOrdering1,Lifecycle,TRUE,TRUE,95682e3ba9ce7d830b6f14564a4124f8,c167cc6905f08070a40daaa496572761,0,18,0,6,0,9,16,0,13,0,3,0,9,490,3,0,526,26,19,22,0,57,0,174,0,34,0,223,3
Button2,Callbacks,TRUE,TRUE,aa6415eedc031f1e31338f984e25d0cd,91964892620be59e2aad306477d20772,0,23,1,11,0,11,197,0,40,0,0,1,11,1251,3,0,1503,34,53,40,13,143,0,431,0,0,135,676,1
LocationLeak1,Callbacks,TRUE,TRUE,02675cd9b1d17506e0f0691c7dc5a3a9,c167cc6905f08070a40daaa496572761,0,44,0,19,0,22,78,0,40,1,2,1,21,2230,3,0,2365,69,55,43,0,221,0,970,13,29,37,1008,2
ApplicationLifecycle1,Lifecycle,TRUE,TRUE,cfd95fd0a60d05e28f68af32281dcb9d,c35ed0b7f9c3d443ecacff168d0a98c6,0,18,1,2,0,10,103,0,22,2,3,3,5,357,3,0,479,18,17,29,9,20,0,162,25,36,44,138,2
ArrayCopy1,ArraysAndLists,TRUE,TRUE,ca56131a7c713fed2a7fb88ee3d7603c,e5613aad75bc3bad53f848ba14482c54,0,20,0,5,0,14,41,0,16,0,1,0,6,564,3,0,629,43,22,18,0,50,0,306,0,11,0,195,2
Parcel1,AndroidSpecific,TRUE,TRUE,9e71d1dbb7f99254dd5f81811f612f41,455b5a41fee3f4d1e256727f07d3f3f7,0,76,0,8,0,59,99,0,39,1,8,1,16,1856,4,0,1974,134,18,59,0,84,0,1216,11,96,59,457,2
Library2,AndroidSpecific,TRUE,TRUE,9e71d1dbb7f99254dd5f81811f612f41,29ea37dd3fee251e76d512636d738ba3,0,13,0,5,0,8,38,0,21,0,0,0,5,854,3,0,1011,21,118,21,0,62,0,487,0,0,0,303,1
HashMapAccess1,ArraysAndLists,FALSE,TRUE,e5613aad75bc3bad53f848ba14482c54,ca56131a7c713fed2a7fb88ee3d7603c,0,12,0,8,0,4,54,0,19,0,0,0,8,882,3,0,963,22,26,19,0,92,0,359,0,0,0,430,1
Unregister1,Callbacks,FALSE,TRUE,9e71d1dbb7f99254dd5f81811f612f41,3c6cd0d0cee483981c0494449b550b3e,0,25,1,14,0,10,61,0,33,0,0,1,14,709,4,0,788,38,17,33,10,140,0,223,0,0,11,344,1
Button2,Callbacks,FALSE,TRUE,2ad899a874034fecfd0f757a7d70db3e,e5613aad75bc3bad53f848ba14482c54,0,30,1,21,0,8,110,0,40,0,0,1,21,1812,3,0,1962,49,39,40,13,268,0,381,0,0,62,1162,1
SourceCodeSpecific1,GeneralJava,TRUE,TRUE,3b2fa3b6cabf78f17a288ce1c8f84595,8c2f49cd67cbce790bfe5e2a3cf6ad87,0,36,0,11,0,22,15,0,24,0,3,0,14,991,3,0,1020,75,12,31,0,107,0,480,0,31,0,371,2
LocationLeak2,Callbacks,TRUE,TRUE,7196205eb13a717874272a12b099976f,8c2f49cd67cbce790bfe5e2a3cf6ad87,0,44,0,19,0,23,52,0,37,0,2,0,21,1225,3,0,1313,79,34,40,0,201,0,509,0,21,0,491,2
RegisterGlobal1,Callbacks,TRUE,TRUE,947ec69eab53c807c76e110d66262b3c,1d88982f9e87405a1230b4d960d3312a,0,59,1,10,0,43,75,0,50,0,5,1,15,1493,3,0,1628,97,58,97,9,100,0,1040,0,58,21,293,2
ActivityEventSequence1,Lifecycle,TRUE,TRUE,b113be2d9166c32182a638bbebda617a,c167cc6905f08070a40daaa496572761,0,21,0,4,0,13,47,0,17,0,4,0,8,498,4,0,565,32,19,29,0,40,0,247,0,51,0,157,2
ActivityCommunication8,InterComponentCommunication,TRUE,TRUE,710aa5265c13ae4bad533ccb30798a01,b6e0326d94af6e730acbedd03ff773f7,0,31,0,13,0,18,14,0,52,0,0,0,13,645,4,0,693,58,33,52,0,160,0,295,0,0,0,189,1
Exceptions6,GeneralJava,TRUE,TRUE,9e71d1dbb7f99254dd5f81811f612f41,455b5a41fee3f4d1e256727f07d3f3f7,0,24,0,7,0,16,31,0,23,0,1,0,8,886,3,0,933,32,15,25,0,79,0,546,0,12,0,246,2
ServiceLifecycle2,Lifecycle,TRUE,TRUE,de67f959377c84f91410206a10b57495,22562e10e3112e5c53f176bb1d80413c,0,26,0,6,0,18,53,0,24,1,1,1,7,509,3,0,593,39,30,33,0,61,0,305,12,11,16,130,2
PublicAPIField2,AndroidSpecific,TRUE,TRUE,a838a81a7ff63391bcfe03253fc27b8e,e5613aad75bc3bad53f848ba14482c54,0,17,0,3,0,12,15,0,15,0,2,0,5,531,4,0,582,31,36,17,0,30,0,344,0,20,0,134,2
PlayStore2,EmulatorDetection,TRUE,TRUE,261344c792f6dba326380a7e5a124103,b56f9eba0516716301bb7f157e21dcfa,0,45,0,5,0,32,98,0,23,0,8,0,13,6958,4,0,7162,72,104,36,0,108,0,4705,0,207,0,1935,3
Build1,EmulatorDetection,TRUE,TRUE,c2fb596f3658668139e936f83c2d07ad,c791204389a596fa6528cb8290cf2c9b,0,116,0,11,0,97,15,0,31,0,8,0,19,3004,4,0,3039,277,18,44,0,106,0,2333,0,89,0,474,3
BroadcastTaintAndLeak1,InterComponentCommunication,TRUE,TRUE,7c6eca5339bd43220f2e569aa96da0db,9e71d1dbb7f99254dd5f81811f612f41,0,39,0,17,0,18,36,0,27,1,3,1,20,1073,4,0,1133,56,22,30,0,181,0,362,12,40,8,488,2
StringFormatter1,GeneralJava,TRUE,TRUE,c167cc6905f08070a40daaa496572761,2e7e40004499adec94e4fbc8276cb8db,0,24,0,5,0,17,21,0,16,0,2,0,7,608,3,0,662,45,32,19,0,49,0,389,0,21,0,146,2
NativeIDFunction,Native,TRUE,TRUE,aa6415eedc031f1e31338f984e25d0cd,91964892620be59e2aad306477d20772,0,59,0,13,0,40,116,0,28,1,5,1,18,1372,3,0,1533,99,43,36,0,119,0,811,10,52,85,387,3
EventOrdering1,Lifecycle,TRUE,TRUE,261344c792f6dba326380a7e5a124103,b56f9eba0516716301bb7f157e21dcfa,0,18,0,6,0,9,18,0,13,0,3,0,9,445,3,0,521,26,57,22,0,53,0,194,0,34,0,163,3
NativeIDFunction,Native,TRUE,TRUE,aa6415eedc031f1e31338f984e25d0cd,29ea37dd3fee251e76d512636d738ba3,0,59,0,13,0,40,37,0,28,1,5,1,18,1438,3,0,1528,99,52,36,0,122,0,784,11,54,10,475,3
ListAccess1,ArraysAndLists,FALSE,TRUE,29ea37dd3fee251e76d512636d738ba3,9e71d1dbb7f99254dd5f81811f612f41,0,18,0,16,0,2,47,0,21,0,0,0,16,1128,3,0,1210,36,35,21,0,191,0,114,0,0,0,821,1
VirtualDispatch1,GeneralJava,TRUE,TRUE,aa6415eedc031f1e31338f984e25d0cd,29ea37dd3fee251e76d512636d738ba3,0,57,2,13,0,37,131,0,47,2,3,4,16,1328,3,0,1475,82,15,50,15,129,0,801,24,37,65,358,2
VirtualDispatch1,GeneralJava,TRUE,TRUE,fc02225d305bbb82ba65a2fc2d31f9c2,455b5a41fee3f4d1e256727f07d3f3f7,0,57,2,13,0,37,172,0,47,2,3,4,16,1498,2,0,1704,82,33,50,14,117,0,835,23,38,118,505,2
BroadcastReceiverLifecycle1,Lifecycle,TRUE,TRUE,c59167715f1aa44341707631a416c074,c428ab5f184d796b88866f07b6e2fa38,0,8,0,4,0,4,24,0,16,0,0,0,4,200,3,0,255,11,30,16,0,33,0,64,0,0,0,101,1
BroadcastReceiverLifecycle3,Lifecycle,TRUE,TRUE,c59167715f1aa44341707631a416c074,c428ab5f184d796b88866f07b6e2fa38,0,45,0,20,0,17,41,0,23,1,7,1,27,1423,3,0,1487,69,21,36,0,182,0,415,10,80,7,743,3
ApplicationModeling1,AndroidSpecific,TRUE,TRUE,de67f959377c84f91410206a10b57495,e5613aad75bc3bad53f848ba14482c54,0,20,2,5,0,7,184,0,27,2,4,4,9,487,3,0,691,25,18,32,19,51,0,161,25,50,124,223,2
AsyncTask1,Threading,TRUE,TRUE,c2fb596f3658668139e936f83c2d07ad,c791204389a596fa6528cb8290cf2c9b,0,13,0,2,0,8,45,0,22,1,2,1,4,351,3,0,415,17,18,29,0,17,0,163,9,20,12,150,2
ApplicationModeling1,AndroidSpecific,TRUE,TRUE,fc02225d305bbb82ba65a2fc2d31f9c2,455b5a41fee3f4d1e256727f07d3f3f7,0,20,2,5,0,7,143,0,27,2,4,4,9,445,3,0,603,25,14,32,19,45,0,162,24,46,83,190,2
File1,EmulatorDetection,TRUE,TRUE,c59167715f1aa44341707631a416c074,c428ab5f184d796b88866f07b6e2fa38,0,111,0,11,0,91,42,0,32,0,9,0,20,2674,4,0,2762,243,44,46,0,106,0,2014,0,93,0,458,3
Loop2,GeneralJava,TRUE,TRUE,8c1eb69cc117c307729ac97fd5f617a1,1ef9d1d10bc982ab49d3b8eaf4409c05,0,16,0,3,0,12,18,0,17,0,1,0,4,503,3,0,547,31,25,19,0,27,0,299,0,11,0,164,2
AsynchronousEventOrdering1,Lifecycle,TRUE,TRUE,aa6415eedc031f1e31338f984e25d0cd,91964892620be59e2aad306477d20772,0,14,0,3,0,7,24,0,14,0,4,0,7,361,3,0,403,20,17,24,0,27,0,151,0,45,0,135,2
InheritedObjects1,FieldAndObjectSensitivity,TRUE,TRUE,261344c792f6dba326380a7e5a124103,b56f9eba0516716301bb7f157e21dcfa,0,57,3,2,0,46,183,0,39,2,4,5,6,1146,3,0,1407,81,76,44,23,19,0,959,20,40,123,125,3
Loop1,GeneralJava,TRUE,TRUE,cfd95fd0a60d05e28f68af32281dcb9d,c35ed0b7f9c3d443ecacff168d0a98c6,0,13,0,4,0,9,57,0,18,0,0,0,4,593,3,0,721,24,70,18,0,50,0,360,0,0,0,182,1
Singletons1,InterComponentCommunication,TRUE,TRUE,de67f959377c84f91410206a10b57495,e5613aad75bc3bad53f848ba14482c54,0,30,3,6,0,15,225,0,32,3,3,6,9,492,3,0,743,33,24,41,27,63,0,222,33,38,142,167,2
