/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/DeviceId1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/DeviceId1_codeelimination_REMOVECODE.instlog,26230795,26235430,14744,14934,0,190
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/Contacts1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/Contacts1_codeelimination_REMOVECODE.instlog,26532327,26537291,14939,15129,0,190
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/Exceptions1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/Exceptions1_codeelimination_REMOVECODE.instlog,14642367,14902270,15448,15672,0,224
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/Exceptions2_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/Exceptions2_codeelimination_REMOVECODE.instlog,14441899,14694468,15270,15449,0,179
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/Exceptions3_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/Exceptions3_codeelimination_REMOVECODE.instlog,14388525,14641158,15190,15369,0,179
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/Exceptions4_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/Exceptions4_codeelimination_REMOVECODE.instlog,14627230,14886623,14944,15168,0,224
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/Exceptions5_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/Exceptions5_codeelimination_REMOVECODE.instlog,14540340,14808059,14882,15104,0,222
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/Exceptions7_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/Exceptions7_codeelimination_REMOVECODE.instlog,14455361,14706683,15762,15977,1,216
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/Exceptions6_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/Exceptions6_codeelimination_REMOVECODE.instlog,14501353,14747878,16573,16789,2,218
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/Executor1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/Executor1_codeelimination_REMOVECODE.instlog,16003459,16012639,15994,16223,0,229
